Kodikkarai Amrita Ghateswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s117.html,,
Tiruvidaivai Punyakoti Nathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s275.html,,
Tirukkonamalai Koneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s121.html,,
Tirukketheeswaram Ketheeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s108.html,,
Aalavaai  Madurai Sundareswarar -Chokkanathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s028.html,,
Aappudaiyaar Kovil Rishabeswarar -Aappudaiyar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s020.html,,
Tirupparankunram Parangirinathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s183.html,,
Tiruvedakam Edakanatheswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s049.html,,
Tirukkodunkunram Ugragireeswarar -Kodunkunranathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s111.html,,
Tirupputhur Sreetalinathar -Tiruttalinathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s205.html,,
Tiruppunavayil . -Pazhampati Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s210.html,,
Rameswaram Ramanathaswamy -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s038.html,,
Tirukkanapper Sundareswarar -Kaalaiyeesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s091.html,,
Tiruppoovanam Bhaskarapureeswarar -Poovana Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s213.html,,
Tiruchuzhial Bhoominathar -Tirumeni Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s136.html,,
Kutralam Kutrala Nathar -Kurumpalaveesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s105.html,,
Tirunelveli Venuvaneswarar -Nellaiyappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s179.html,,
Thiruvanchikulam-Vanchikuleswarar Temple-Shivastalam.txt,http://www.templenet.com/Tamilnadu/s003.html,,
Avinashi - Avinashi Eswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s012.html,,
Tiru Nana Sangameswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s238.html,,
Tiru Nana Sangameswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s156.html,,
Kodimadachenkunroor Ardhanareeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s110.html,,
Venchamaakoodal Vikriteswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s262.html,,
Paandikkodumudi Makuteswarar -Kodumudi Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s197.html,,
Karuvoor Aanilai Pasupateeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s076.html,,
Tirunelvayil Aratturai Theerthapureeswarar -Aratturai Naathar Temple  -,,,
Shivastalam.txt,http://www.templenet.com/Tamilnadu/s177.html,,
Pennaagadam Pralayakaleswarar -Sudarkozhuntheesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s215.html,,
Goodalaiyatrur Narthana Vallabheswarar -Nerikkattunayakar Temple  -,,,
Shivastalam.txt,http://www.templenet.com/Tamilnadu/s106.html,,
Erukkattampuliyur Swetargavaneswarar -Tirukkumaresar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s047.html,,
